step,motorId,segId,forceMag,forceDotFil,trackedAvg,releaseFired
2019,17350,42008,1.0717068509e-12,1.2741496497e-13,7.5177123873e-13,0
2019,23758,42002,1.8903327254e-12,-1.7105862083e-12,-1.5238041948e-13,0
2019,26884,42001,3.2718274704e-12,2.3033651809e-12,-2.7875893325e-13,0
2019,26977,42007,6.5816440839e-12,5.9608897679e-12,2.5565048125e-13,0
2020,1039,42008,9.0925470278e-12,7.3181209356e-12,2.7562020808e-12,0
2020,1333,42004,5.0715117869e-12,1.7721032974e-12,-6.4006269631e-13,0
2020,2191,42002,7.8924132854e-12,3.1771304337e-12,5.4698741111e-13,0
2020,9304,42007,2.5100206202e-12,-2.2460447131e-12,9.8267531265e-15,0
2020,11446,42008,8.0849042738e-12,7.8166344925e-12,1.0107298028e-12,0
2020,17350,42008,6.1677069702e-12,5.7030274600e-12,1.3220739847e-12,0
2020,23758,42002,5.8810560588e-12,5.8793746781e-12,2.1143908022e-13,0
2020,26884,42001,1.1867857391e-11,-3.5251803646e-12,-3.4641724710e-13,0
2020,26977,42007,6.6941365645e-12,-6.4197076474e-12,-2.5175050846e-13,0
2021,1039,42008,4.0160205890e-12,-2.0018622177e-12,2.1503775323e-12,0
2021,1333,42004,2.1656537241e-12,-1.1053429222e-12,-3.3942385306e-13,0
2021,2191,42002,5.7104911078e-12,-1.7321087056e-12,3.7569078707e-13,0
2021,2815,42008,5.3225470906e-12,2.3531514125e-18,2.3531514125e-19,0
2021,9304,42007,4.6693799001e-12,2.9693847207e-12,1.3260790035e-14,0
2021,11446,42008,5.5611465953e-12,-4.0163467170e-12,3.2980582241e-13,0
2021,17350,42008,6.5841004523e-12,-4.8801874000e-12,8.3405524473e-13,0
2021,23758,42002,6.3167244872e-12,-5.1659249795e-12,1.1568399233e-13,0
2021,26884,42001,3.9189081667e-12,8.5880846705e-13,-1.1466218057e-13,0
2021,26977,42007,4.6048408142e-12,4.0547534948e-12,-4.5979854039e-13,0
2022,1039,42008,8.6025101972e-12,7.1711985308e-12,2.1833749652e-12,0
2022,1333,42004,2.3473751155e-12,-1.2000562219e-12,-9.1638959604e-13,0
2022,2191,42002,3.2333721204e-12,2.9040730324e-12,3.4743081892e-13,0
2022,2815,42008,4.4594883342e-12,1.6365092875e-12,1.6365116406e-13,0
2022,9304,42007,7.5679202488e-12,-5.9565568623e-12,8.2719985375e-14,0
2022,11446,42008,1.7321073395e-11,1.5102492174e-11,1.9416263953e-12,1
2022,17350,42008,1.0858578793e-11,1.0629346361e-11,1.8969898809e-12,0
2022,23758,42002,5.9920874686e-12,1.6407844728e-14,-3.5449290361e-13,0
2022,26884,42001,8.2098538037e-12,3.8950166877e-12,3.2800681659e-13,0
2022,26977,42007,5.5336347483e-12,-4.5418187440e-12,-4.6267258687e-13,0
2023,1039,42008,1.6093754801e-11,-1.5464900194e-11,4.4192158613e-13,1
2023,1333,42004,1.2822464444e-12,1.1436797689e-12,-6.0343045393e-13,0
2023,2191,42002,4.5778819104e-12,-4.0848253599e-12,-1.3877820334e-13,0
2023,2815,42008,9.7041029726e-12,-9.4520138244e-12,-7.8155021838e-13,1
2023,9304,42007,1.1109102353e-11,9.0675271111e-12,6.6971313478e-13,0
2023,17350,42008,8.4819642629e-12,-8.0358740495e-12,1.0934024759e-12,0
2023,23758,42002,8.3757870431e-12,-6.3518092695e-12,-3.5963540461e-13,0
2023,26884,42001,2.7694214109e-12,5.6592981711e-14,6.0163869465e-13,0
2023,26977,42007,8.0228133165e-12,6.4816897509e-12,-2.7681917088e-13,0
2024,1333,42004,9.9714732998e-12,4.9934023930e-12,-3.5869644657e-13,0
2024,2191,42002,5.1341309676e-12,1.7327178104e-12,1.7705883417e-13,0
2024,9304,42007,1.1309721389e-11,-9.8920472508e-12,5.9169661358e-14,1
2024,17350,42008,1.3619868254e-11,1.3474411691e-11,2.4408436450e-12,1
2024,23758,42002,3.5409813103e-12,2.4653686211e-12,-3.4609677795e-14,0
2024,26884,42001,1.0315139368e-11,2.4227698840e-12,5.1101600300e-13,0
2024,26977,42007,6.7904345341e-12,-6.0271817919e-12,-2.5262016871e-13,0
2025,1333,42004,5.4244876820e-12,-2.7122482862e-13,-1.3256912115e-13,0
2025,2191,42002,4.4363579650e-12,-3.0662451744e-12,-4.4782352739e-14,0
2025,23758,42002,1.8284744378e-12,-2.4394589539e-13,4.6444077866e-13,0
2025,26884,42001,6.3552353484e-12,1.5667532850e-14,4.4197244724e-13,0
2025,26977,42007,4.8205801330e-12,3.9006848966e-12,-8.2341381977e-14,0
2026,1333,42004,4.0936889295e-12,-3.4052153458e-12,-4.4005626508e-13,0
2026,2191,42002,8.0004388531e-12,7.5982588277e-12,6.1079097509e-13,0
2026,2815,42008,3.2070112625e-12,3.6648286670e-18,3.6648286670e-19,0
2026,11446,42008,2.2658559057e-12,8.8089978948e-18,8.8089978948e-19,0
2026,17350,42008,3.1509009811e-12,6.4152108212e-18,6.4152108212e-19,0
2026,23758,42002,2.9859918791e-12,1.6371187175e-13,9.8426046027e-14,0
2026,26884,42001,1.1801484269e-12,-9.2175388416e-13,2.8483068345e-13,0
2026,26977,42007,7.2886219629e-12,-3.6251375708e-13,2.4437917781e-13,0
2027,1333,42004,6.2813790627e-12,3.6591892710e-12,-3.7008319586e-15,0
2027,2191,42002,4.3259757755e-12,-3.9029187868e-12,3.8123731602e-13,0
2027,2815,42008,9.8230677065e-12,-8.2462864662e-12,-8.2462828013e-13,0
2027,11446,42008,4.1153777434e-12,2.3562644891e-12,2.3562732981e-13,0
2027,17350,42008,5.1539311013e-12,-7.6399683021e-13,-7.6399041500e-14,0
2027,23758,42002,2.0816365125e-12,4.4951656330e-13,-1.8926907669e-13,0
2027,26884,42001,8.6599546978e-12,3.2069502219e-13,6.8515279289e-13,0
2027,26977,42007,6.4527150984e-12,4.3874691207e-12,4.2376172829e-13,0
2028,1333,42004,4.2826827154e-12,-3.5408993446e-12,-1.3938240210e-13,0
2028,2191,42002,6.3256557110e-12,6.2963002867e-12,3.5571740865e-13,0
2028,2815,42008,4.7289455338e-12,2.6911472183e-12,-5.5551355831e-13,0
2028,6145,42011,4.6033762739e-12,-2.9938532549e-18,-2.9938532549e-19,0
2028,11446,42008,3.9091581534e-12,-1.8781142006e-12,4.7815909746e-14,0
2028,17350,42008,5.9814471084e-12,5.6660015221e-12,4.9020111071e-13,0
2028,23758,42002,4.0571157545e-12,-3.4790825277e-13,-4.8457950265e-13,0
2028,26884,42001,3.2033223730e-12,-2.9360053885e-12,2.4899761191e-13,0
2028,26977,42007,4.8466257049e-12,-2.9526320625e-12,4.4816330280e-13,0
2029,1333,42004,3.9877515352e-12,3.7661939539e-12,5.8118300211e-13,0
2029,2191,42002,3.4666434220e-12,-9.2277129948e-13,7.9996110647e-13,0
2029,2815,42008,5.4005480643e-12,-5.0868653907e-12,-1.0642000974e-12,0
2029,6145,42011,7.5568822033e-12,5.5603863527e-12,5.5603833589e-13,0
2029,11446,42008,7.4257605273e-12,-6.8686909459e-12,-6.3905318484e-13,0
2029,17350,42008,3.8702708573e-12,-2.2627182788e-13,4.6757392793e-13,0
2029,23758,42002,2.0864675005e-12,-2.0616626895e-12,-5.1968715078e-13,0
2029,26884,42001,1.9204182515e-12,1.7777299815e-12,1.9643409197e-13,0
2029,26977,42007,3.4202827202e-12,-3.2936292582e-12,-4.7728859981e-13,0
2030,1333,42004,5.2973064303e-12,-4.9426357104e-12,-9.0290898673e-14,0
2030,2191,42002,7.1199691108e-12,-9.4022305133e-13,3.8822575796e-13,0
2030,2815,42008,3.7845108991e-12,3.0261145152e-12,-7.6158864586e-13,0
2030,6145,42011,3.2045527256e-12,-1.4811085301e-12,4.0792748288e-13,0
2030,11446,42008,3.9599803471e-12,-4.5873379964e-13,-6.8492656481e-13,0
2030,17350,42008,6.8134460747e-12,6.4551610585e-12,1.1130900338e-12,0
2030,23758,42002,8.3237644208e-12,-2.7331364168e-12,-1.3809382603e-12,0
2030,26884,42001,6.1374820157e-12,4.7492747582e-12,1.0238796042e-12,0
2030,26977,42007,4.1641802853e-12,3.8170825008e-12,5.4639041501e-13,0
2031,1333,42004,6.0147056606e-12,-3.1212395949e-12,-2.9188056594e-13,0
2031,2191,42002,2.9331361558e-12,-1.3721600895e-12,4.2422061957e-13,0
2031,2815,42008,8.3941308765e-12,-7.7875848131e-12,-1.5403471272e-12,0
2031,6145,42011,5.1079878174e-12,4.6009849576e-12,8.6802597864e-13,0
2031,11446,42008,4.4440735814e-12,-1.5125671982e-12,-8.3618328463e-13,0
2031,17350,42008,5.0852451590e-12,-3.0202799896e-12,8.1106203481e-13,0
2031,23758,42002,6.2241618110e-12,5.3291711322e-12,-3.3142864911e-13,0
2031,26884,42001,3.7009106717e-12,-1.9054679709e-12,7.4745196045e-13,0
2031,26977,42007,2.9271515767e-12,-2.5041704821e-12,-1.0950198268e-13,0
2032,1333,42004,5.4972784137e-12,3.8173093159e-12,2.0985598784e-13,0
2032,2191,42002,2.5714211576e-12,-1.7524780997e-13,1.1628853533e-13,0
2032,2815,42008,9.5295464228e-12,7.0370007564e-12,-8.3664705153e-13,0
2032,6145,42011,6.1226076292e-12,-2.9569593302e-12,5.7233004562e-13,0
2032,9304,42007,3.3587030726e-12,2.0742145294e-18,2.0742145294e-19,0
2032,11446,42008,7.7963243500e-12,5.4563450112e-12,-2.9054878351e-13,0
2032,17350,42008,4.3261158544e-12,3.7103254497e-12,1.1820945798e-12,0
2032,23758,42002,3.0960403512e-12,2.2304192185e-13,-3.1076524139e-13,0
2032,26884,42001,6.1987563520e-12,-5.6884005969e-13,3.0106628572e-13,0
2032,26977,42007,4.0520599029e-12,7.8644675407e-13,4.2332456713e-13,0
2033,1333,42004,4.4670924945e-12,1.3679632243e-13,1.0916764319e-13,0
2033,2191,42002,5.8354332651e-12,3.7258494900e-12,8.9735602033e-13,0
2033,2815,42008,6.0045857175e-12,-5.9990489139e-12,-1.4365519429e-12,0
2033,6145,42011,5.0760832170e-12,-2.2808515059e-12,3.4424489503e-13,0
2033,9304,42007,3.9171348457e-12,3.4228776497e-12,3.4228797239e-13,0
2033,11446,42008,6.1095737844e-12,-5.5983165152e-12,-8.5038043503e-13,0
2033,17350,42008,8.8593186606e-12,-8.5120582458e-12,3.3088875520e-13,0
2033,23758,42002,6.2410770996e-12,-8.1178678146e-13,2.4323700741e-13,0
2033,26884,42001,6.5457400784e-12,-3.4925445782e-12,-5.3847470272e-14,0
2033,26977,42007,5.2778901041e-12,-3.1473159582e-12,-5.3957600378e-13,0
2034,1333,42004,8.5824394466e-12,-2.0177056640e-12,-5.9194316251e-13,0
2034,2191,42002,7.6550103062e-12,3.9388457773e-12,1.1179688170e-12,0
2034,2815,42008,4.4065684261e-12,4.3322346578e-12,-1.0033284771e-12,0
2034,6145,42011,5.6699111552e-12,4.6943998168e-12,8.1368487671e-13,0
2034,9304,42007,6.1186862868e-12,-2.9648338905e-12,4.5804583339e-14,0
2034,11446,42008,3.7732690236e-12,3.2089008100e-12,-5.2949035403e-13,0
2034,17350,42008,1.0412174595e-11,8.9933754888e-12,1.2302263041e-12,0
2034,23758,42002,5.4060141780e-12,-3.1568094493e-12,-3.1898079962e-13,0
2034,26884,42001,5.6524949651e-12,2.9592795228e-12,-1.9650639216e-16,0
2034,26977,42007,6.5114697488e-12,-2.1587503920e-12,-1.5273286379e-13,0
2035,1333,42004,6.8513719004e-12,2.5967019333e-12,-3.0515048631e-13,0
2035,2191,42002,8.7394423295e-12,8.2540406801e-12,2.2499974025e-12,0
2035,2815,42008,2.1586493443e-12,-1.4637048084e-12,-1.1496989580e-12,0
2035,6145,42011,2.7845553554e-12,1.5280436421e-12,9.6648924092e-13,0
2035,9304,42007,6.5727766112e-12,3.9486517354e-12,4.4066975688e-13,0
2035,11446,42008,9.2955686551e-12,-9.2024339537e-12,-1.4497337494e-12,0
2035,17350,42008,6.3189917708e-12,-5.0099412466e-12,7.2923217941e-13,0
2035,23758,42002,5.8808825865e-12,-4.6922890920e-12,-7.6381511928e-13,0
2035,26884,42001,4.7509166740e-12,8.1719098719e-13,7.9955839042e-14,0
2035,26977,42007,5.9890313195e-12,-4.1162481410e-12,-9.5442616755e-13,0
2036,1333,42004,6.9481395464e-12,6.8419649286e-12,7.1956754113e-13,0
2036,2191,42002,5.8029410270e-12,9.3389510535e-13,1.5835610302e-12,0
2036,2815,42008,7.6173329797e-12,6.6817909712e-12,-4.8152022734e-13,0
2036,6145,42011,7.4448303425e-13,2.7737675438e-13,9.9422691636e-13,0
2036,9304,42007,2.9870164502e-12,-3.5895711317e-14,4.3708018575e-13,0
2036,11446,42008,1.0138662479e-11,9.5895019356e-12,-4.9078443675e-13,0
2036,17350,42008,9.5557624313e-12,9.0360462168e-12,1.6328361596e-12,0
2036,23758,42002,5.8658299572e-12,-5.4583889492e-12,-1.3260252014e-12,0
2036,26884,42001,3.4803353775e-12,1.7424875562e-12,3.4637998307e-13,0
2036,26977,42007,8.6961184781e-12,-2.1581332641e-12,-1.1339881183e-12,0
2037,1333,42004,3.0743372258e-12,-1.2340273118e-12,2.3024588285e-13,0
2037,2191,42002,3.0875133179e-12,-9.6451717937e-15,1.9728883917e-12,0
2037,2815,42008,9.0822609849e-12,-8.8009729712e-12,-5.3698887784e-13,0
